,id,label,label_text,text,lang
400,618,datetime_query,datetime_query,ayın son günü hangisi,tr
401,619,datetime_query,datetime_query,merkezi saat kaç,tr
402,620,datetime_query,datetime_query,şu anki dağ saati kaç,tr
403,621,news_query,news_query,tayyip erdoğan ile ilgili son tartışma nedir,tr
404,622,news_query,news_query,joe biden ile ilgili son tartışma nedir,tr
405,627,play_music,play_music,mor ve ötesi nin son albümünden en son hit şarkıyı çal lütfen,tr
406,630,news_query,news_query,dakota boru hattı ile ilgili haber olursa bana bildir,tr
407,632,news_query,news_query,dakota boru hattı hakkında haber olursa beni haberdar et,tr
408,633,iot_cleaning,iot_cleaning,elektrik süpürgesini çalıştır,tr
409,636,general_joke,general_joke,arabalarla ilgili komik bir fıkra ne,tr
410,637,general_joke,general_joke,bir adam ile ilgili bir fıkra anlat,tr
411,639,play_music,play_music,bu gece bu şarkıyı oynatmamı hatırlat,tr
412,640,play_music,play_music,benim favori listemden bir parça çal lütfen,tr
413,641,play_music,play_music,bir şarkı çal,tr
414,642,play_music,play_music,bana adele den bir şarkı çal,tr
415,643,iot_cleaning,iot_cleaning,elektrik süpürgesini açmana ihtiyacım var,tr
416,644,weather_query,weather_query,bu hafta en yüksek sıcaklık kaç derece olacak,tr
417,645,iot_hue_lightup,iot_hue_lightup,ışığı bir parça yükselt,tr
418,646,iot_hue_lightup,iot_hue_lightup,ışığı biraz artır,tr
419,647,iot_hue_lightup,iot_hue_lightup,ışıkları daha görünür yap,tr
420,648,alarm_query,alarm_query,hangi alarmları kurduğumu bana söyleyebilir misin,tr
421,649,alarm_query,alarm_query,bugün için hiç kurulu alarmım var mı,tr
422,650,alarm_query,alarm_query,alarm kurmam lazım kaç tane kurdum,tr
423,652,iot_hue_lightoff,iot_hue_lightoff,ışıkları kontrol et oda ışıklarını kapat,tr
424,653,play_music,play_music,biraz ilahi müzik koyabilirsin,tr
425,654,play_music,play_music,bir kaç ilahi müziği dinlemek istiyorum,tr
426,655,weather_query,weather_query,kaliforniya'da şu an hava nasıl,tr
427,656,weather_query,weather_query,ankarada mevcut hava durumu ne,tr
428,659,datetime_query,datetime_query,şu an new york'ta saat,tr
429,661,datetime_convert,datetime_convert,kuzey kıbrıs ta akşam altı burada kaç,tr
430,662,datetime_convert,datetime_convert,izmir ve eskişehir arasında kaç saat fark olduğunu söyleyebilir misin,tr
431,664,iot_hue_lightdim,iot_hue_lightdim,ışıkları kapat,tr
432,666,iot_hue_lightdim,iot_hue_lightdim,ışıkları kapat,tr
433,667,iot_hue_lightdim,iot_hue_lightdim,parlaklığı azalt,tr
434,669,takeaway_order,takeaway_order,benim için iki hamburger sipariş et,tr
435,670,takeaway_order,takeaway_order,bir pizza sipariş et,tr
436,671,datetime_query,datetime_query,bana günün tarihini söyleyebilir misin,tr
437,672,datetime_query,datetime_query,bana saatin kaç olduğunu söyleyebilir misin,tr
438,673,datetime_query,datetime_query,şu an saat kaç,tr
439,674,datetime_query,datetime_query,şimdiki saati göster,tr
440,677,iot_wemo_off,iot_wemo_off,lütfen şarj olduğunda telefonumun prizini kapat,tr
441,679,iot_wemo_off,iot_wemo_off,cep telefonu şarj olmadan prizi kapatmanı istiyorum,tr
442,681,qa_stock,qa_stock,beni hisse senedi fiyatlarından haberdar et,tr
443,683,play_music,play_music,son şarkımı çalabilir misin,tr
444,684,play_music,play_music,michael jackson dan bir şarkı çal,tr
445,685,play_music,play_music,dün akşam saat altıdan bir şarkı çal,tr
446,687,datetime_query,datetime_query,bana hatay daki saati ver,tr
447,688,datetime_query,datetime_query,bana şimdi ankara daki saati söyle,tr
448,690,audio_volume_down,audio_volume_down,çok gürültülü sesi azalt,tr
449,692,music_query,music_query,az önce biten o şarkının adı neydi,tr
450,693,takeaway_query,takeaway_query,yemek siparişi vermek ve teslim edilmiş olduğunu görmek istiyorum,tr
451,694,takeaway_query,takeaway_query,güncel siparişimin teslimat durumunu kontrol et,tr
452,695,takeaway_query,takeaway_query,restoranı ara ve teslimatın yolda mı olduğunu sor,tr
453,696,iot_hue_lightup,iot_hue_lightup,lütfen odayı daha fazla aydınlat,tr
454,698,news_query,news_query,kongre de neler oluyor,tr
455,699,weather_query,weather_query,hava raporu ne,tr
456,700,weather_query,weather_query,hava durumu bilgisi ne,tr
457,701,weather_query,weather_query,hava durumuna bak,tr
458,703,iot_hue_lightdim,iot_hue_lightdim,ışıkları daha az aydınlık istiyorum,tr
459,704,iot_hue_lightdim,iot_hue_lightdim,lütfen ışıklar daha az aydınlık olsun,tr
460,705,general_joke,general_joke,bana komik bir şey söyle,tr
461,706,play_music,play_music,radio head dinlemek istiyorum lütfen,tr
462,709,news_query,news_query,seçim anketi ile ilgili güncellemeleri getir,tr
463,713,news_query,news_query,bana sözcü'nün son dakika haberlerini gösterir misin,tr
464,715,news_query,news_query,bana bir gazete ver,tr
465,716,news_query,news_query,akdeniz gazetesi son haberlerini bilmek istiyorum,tr
466,717,news_query,news_query,lütfen bana son boston tribute haberlerini oku,tr
467,719,general_greet,general_greet,selam,tr
468,720,general_greet,general_greet,selam,tr
469,721,alarm_set,alarm_set,yarın sabah saat dörtte bir alarm oluştur,tr
470,722,alarm_set,alarm_set,beş saat sonra beni uyandırmak için alarm kur,tr
471,723,alarm_set,alarm_set,beni üç saat sonra uyandıracak bir alarm ayarla,tr
472,724,weather_query,weather_query,haftalık hava durumunu ver,tr
473,725,weather_query,weather_query,bu hafta için hava durumunu göster,tr
474,727,play_music,play_music,adele şarkıları dinlemek istiyorum,tr
475,728,play_music,play_music,bundan sonra bir enrique iglesias şarkısı çal,tr
476,729,play_music,play_music,bundan sonra en son aleyna tilki şarkılarını çal,tr
477,731,iot_hue_lightup,iot_hue_lightup,ışıkları kapat,tr
478,732,music_likeness,music_likeness,müzik tercihlerimi kaydet,tr
479,733,music_likeness,music_likeness,benim müzik seçimlerimi kaydet,tr
480,734,play_music,play_music,benim en sevdiğim müziği çal,tr
481,735,audio_volume_down,audio_volume_down,lütfen sesini kısar mısın,tr
482,736,audio_volume_up,audio_volume_up,lütfen cevabı bana bağırarak söyler misin,tr
483,739,weather_query,weather_query,bugün sıcaklık ne,tr
484,740,weather_query,weather_query,bugün etraf ne kadar nemli,tr
485,742,play_music,play_music,bütün en son pop parçalar ı çal,tr
486,744,play_music,play_music,sonra neşeli çalma listesi çal,tr
487,745,news_query,news_query,trend olan ne,tr
488,746,news_query,news_query,bana ana başlıkları getir,tr
489,747,play_music,play_music,benim top listemden bir şarkı çal,tr
490,748,audio_volume_up,audio_volume_up,lütfen bu şarkının sesini kıs,tr
491,749,audio_volume_up,audio_volume_up,sesi yükselt ki diğer odadan duyabileyim,tr
492,750,audio_volume_down,audio_volume_down,ses seviyesini yüzde ona düşür,tr
493,752,audio_volume_mute,audio_volume_mute,ben aksini söyleyene kadar sessizde kal,tr
494,753,audio_volume_mute,audio_volume_mute,bir süre konuşma,tr
495,754,datetime_convert,datetime_convert,bu saat dilimini hatay a değiştir,tr
496,755,datetime_convert,datetime_convert,bu konumu ist olarak değiştir,tr
497,757,iot_wemo_on,iot_wemo_on,akıllı soketi aç ve benim şarja bağlansın,tr
498,758,iot_wemo_on,iot_wemo_on,odamdaki akıllı priz soketini aç,tr
499,759,music_query,music_query,bana şu anda çalan şarkıyı bul,tr
500,766,news_query,news_query,son haberler için yeni haber sağlayıcı mı araştırab,tr
501,769,news_query,news_query,bana en son spor haberleri söyle,tr
502,770,news_query,news_query,bugünlerde dünyada neler oluyor,tr
503,771,news_query,news_query,b. b. c. den haber güncellemesi ver,tr
504,772,news_query,news_query,b. b. c. deki haber gelişmeleri nedir,tr
505,773,news_query,news_query,bbcdeki en son haber güncellemeleri nedir,tr
506,774,news_query,news_query,bana b. b. c. den en son gelişmeleri göster,tr
507,775,news_query,news_query,trump haberlere çıktığında haber ver,tr
508,777,weather_query,weather_query,sıcaklık altmış sekiz f dereceye varınca beni uyar,tr
509,780,play_music,play_music,sezen aksu dan küçüğüm dinle,tr
510,784,play_music,play_music,tüm rock şarkılar ını çal,tr
511,785,play_music,play_music,şimdiki sıraya martılar'ı ekle,tr
512,786,general_greet,general_greet,hey naber,tr
513,787,weather_query,weather_query,bugün hava nasıl,tr
514,788,weather_query,weather_query,şu anda sıcaklık kaç derece,tr
515,789,weather_query,weather_query,bu hafta hava nasıldı,tr
516,791,weather_query,weather_query,bu hafta için en yüksek hava sıcaklığını göster,tr
517,792,weather_query,weather_query,yaz devam ediyor mu,tr
518,793,weather_query,weather_query,bu hafta dolu olma ihtimali nedir,tr
519,794,alarm_query,alarm_query,yarın sabah için alarmı onayla,tr
520,795,alarm_query,alarm_query,yarın için alarm kaça kurulu,tr
521,797,takeaway_query,takeaway_query,lütfen eve servis meksika restoran tavsiyesi yapar mısın,tr
522,798,takeaway_query,takeaway_query,hangi restoranlar paket yemek servisi yapıyor,tr
523,799,takeaway_order,takeaway_order,bu zaman için paket yemek isteyebilir miyim,tr
524,800,news_query,news_query,şehir in en son yerel haberler ini bilmek istiyorum,tr
525,801,audio_volume_mute,audio_volume_mute,hoparlörlerin sesini kapat lütfen,tr
526,802,audio_volume_mute,audio_volume_mute,okey google hoparlörlerdeki sesi kapat lütfen,tr
527,805,audio_volume_down,audio_volume_down,okey google hoparlörlerdeki tüm sesi kıs lütfen,tr
528,808,iot_coffee,iot_coffee,sabah sekizde kahve yap,tr
529,809,iot_coffee,iot_coffee,öğlen kahve demle,tr
530,810,datetime_query,datetime_query,ayın hangi günü,tr
531,811,play_music,play_music,yeni erkan oğur çalma listesini çal,tr
532,812,play_music,play_music,yeni lady gaga çalma listesi başlat,tr
533,813,play_music,play_music,hande yener en sana kırmızı çok yakışıyor çal,tr
534,814,news_query,news_query,new york times uygulamasını aç,tr
535,815,news_query,news_query,new york times dan sabah bilgilendirme epostalarımı aç,tr
536,816,play_music,play_music,birkaç müzik çal,tr
537,818,play_music,play_music,lütfen pandoraya git sezen aksu radyosunu çal,tr
538,819,play_music,play_music,google müzik bana dinlemem için sezen aksu bul,tr
539,820,audio_volume_up,audio_volume_up,sesi arttır,tr
540,821,music_settings,music_settings,oynatma listesini karışık çal,tr
541,822,music_settings,music_settings,bu şarkıyı tekrar etmeyi bırak,tr
542,823,weather_query,weather_query,bugün olduğum yerde hava nasıl,tr
543,824,weather_query,weather_query,ok google bulunduğum yerin havası nasıl bugün,tr
544,825,weather_query,weather_query,şehrimde yedi gün için hava tahminini göster lütfen,tr
545,828,play_music,play_music,en yeni murat boz çalma listesi çal,tr
546,829,play_music,play_music,en yeni murat boz çalma listesi çal,tr
547,830,weather_query,weather_query,hey dışarısı çok sıcak bu öğleden sonra sıcaklık kaç derece,tr
548,831,weather_query,weather_query,hey google hey dışarısı sıcak mı bu öğleden sonra sıcaklık ne,tr
549,833,weather_query,weather_query,bu hafta sonu burada kar yağacak mı,tr
550,834,news_query,news_query,bana a spor'dan son haberleri söyle,tr
551,836,news_query,news_query,sosyetenin son dedikoduları nedir,tr
552,838,alarm_remove,alarm_remove,bu hafta için uyandırma aramalarını iptal et,tr
553,839,alarm_remove,alarm_remove,bu hafta için uyandırma çağrılarını durdur,tr
554,840,takeaway_order,takeaway_order,akşam yedi için dominostan paket pizza siparişi ver,tr
555,841,takeaway_order,takeaway_order,akşam yedi için eve servis pizza siparişi ver,tr
556,842,takeaway_order,takeaway_order,eve servis pizzayı akşam yediye planla,tr
557,844,iot_cleaning,iot_cleaning,robot süpürgeyi aç,tr
558,845,alarm_query,alarm_query,şimdi hangi alarmlar kurulu,tr
559,846,alarm_query,alarm_query,hangi alarmlar yarın beni uyandıracak,tr
560,847,alarm_query,alarm_query,şimdi hiç ayarlanmış alarm var mı,tr
561,848,general_joke,general_joke,bir fıkra istiyorum,tr
562,849,general_joke,general_joke,bana bir fıkra anlat,tr
563,850,general_joke,general_joke,bir fıkra lütfen,tr
564,852,iot_hue_lightup,iot_hue_lightup,ışıkları arttır,tr
565,853,iot_hue_lightup,iot_hue_lightup,ışıklar daha aydınlık,tr
566,854,play_music,play_music,r.b müzik çal,tr
567,855,play_music,play_music,r. b çal,tr
568,856,play_music,play_music,r.b müzik,tr
569,857,iot_hue_lightdim,iot_hue_lightdim,ışıkları kıs,tr
570,859,weather_query,weather_query,hava durumu,tr
571,860,weather_query,weather_query,bugünkü hava,tr
572,863,alarm_query,alarm_query,alarmlarım,tr
573,865,iot_cleaning,iot_cleaning,robot tüm evi temizle şimdi,tr
574,867,iot_wemo_off,iot_wemo_off,akıllı prizi kapat,tr
575,868,iot_wemo_off,iot_wemo_off,wemo prizini kapat,tr
576,869,music_likeness,music_likeness,fikri kaydet,tr
577,871,music_likeness,music_likeness,yorum ekle,tr
578,872,iot_hue_lightoff,iot_hue_lightoff,yatak odasındaki ışıkları kapat,tr
579,873,iot_hue_lightoff,iot_hue_lightoff,mutfaktaki ışığı kapat,tr
580,874,iot_hue_lightoff,iot_hue_lightoff,yatak odasının ışığını kapat,tr
581,875,play_music,play_music,benim için crystal lewis'dan beauty of the cross şarkısını çal,tr
582,876,play_music,play_music,benim için mey 'den model 'i çal,tr
583,877,takeaway_order,takeaway_order,peçenek döner den yemek sipariş et,tr
584,878,takeaway_order,takeaway_order,yemek sepeti den yemek siparişi ver,tr
585,879,datetime_query,datetime_query,tarsus içel de saat kaç,tr
586,880,datetime_query,datetime_query,eskişehir de saat kaç,tr
587,881,datetime_query,datetime_query,antalyada saat kaç,tr
588,882,news_query,news_query,trt bir haberleri,tr
589,883,news_query,news_query,cumhuriyet gazetesinden haberler,tr
590,886,datetime_query,datetime_query,bana şimdi saatin kaç olduğunu söyle,tr
591,888,datetime_query,datetime_query,şu an saat kaça bakıyoruz,tr
592,889,play_music,play_music,bana birkaç melodi çal,tr
593,890,play_music,play_music,biraz sakinleştirici müzik çal,tr
594,892,play_music,play_music,biraz melodi dinlemek istiyorum,tr
595,893,play_music,play_music,çal bir müzik şimdi,tr
596,894,alarm_remove,alarm_remove,yarın sabah için alarmı kapat,tr
597,898,iot_hue_lightchange,iot_hue_lightchange,ışıkları öğleden sonra üçte maviye çevir,tr
598,899,iot_hue_lightchange,iot_hue_lightchange,bana biraz lavanta tonlu ışık gönder,tr
599,900,news_query,news_query,trump kabine toplantısı için bir gelişme olursa bana haber ver,tr
600,902,play_music,play_music,bana kolpa çalma listesini aç,tr
601,903,play_music,play_music,benim için mfö 'den yeni müzik bul,tr
602,904,weather_query,weather_query,önümüzdeki hafta hava nasıl olacak,tr
603,905,weather_query,weather_query,gelecek hafta sıcaklıklar ne olacak,tr
604,907,iot_cleaning,iot_cleaning,süpürgeyi açar mısın,tr
605,908,iot_cleaning,iot_cleaning,lütfen süpürgeyi şimdi başlayacak şekilde ayarla,tr
606,909,datetime_query,datetime_query,girne de saat kaç,tr
607,910,datetime_query,datetime_query,şu an ankara da saat kaç,tr
608,911,datetime_query,datetime_query,lütfen bana ankara için mevcut saati söyler misin,tr
609,912,play_radio,play_radio,benim favori pandora istasyonumu çal,tr
610,913,play_radio,play_radio,pandorayı çal,tr
611,915,iot_hue_lightoff,iot_hue_lightoff,odamdaki ışıkları kapat,tr
612,916,datetime_query,datetime_query,lütfen bana saatin kaç olduğunu söyle,tr
613,917,alarm_remove,alarm_remove,sabah alarmımı kaldır,tr
614,918,alarm_remove,alarm_remove,lütfen sabah alarmımı sil,tr
615,919,alarm_remove,alarm_remove,olly lütfen sabah alarmımı sil,tr
616,922,play_music,play_music,spotifyda benim favori sanatçı kanalımdan bir müzik çal,tr
617,923,play_music,play_music,adı verilen bir sanatçıdan bir müzik çal,tr
618,924,iot_hue_lightdim,iot_hue_lightdim,ışıkları azıcık kıs,tr
619,926,iot_hue_lightdim,iot_hue_lightdim,ışıkları biraz daha kıs,tr
620,927,music_query,music_query,bu şarkıyı kim söylüyor,tr
621,928,music_query,music_query,bu şarkının adı ne,tr
622,929,music_query,music_query,şarkıcıyı adlandır,tr
623,930,music_settings,music_settings,bu şarkıyı tekrarla,tr
624,932,music_likeness,music_likeness,lütfen bu şarkıyı kaydet,tr
